   Komb             Odds    Kvot Spelat belopp Beräknat spelbelopp
 0- 2	 2- 2	 0- 1	     3948.82	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 0- 2	     6583.39	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 1- 0	     2886.26	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 1- 1	     2213.67	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 1- 2	     4393.42	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 1- 3	     9959.09	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 2- 0	     3984.00	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 2- 1	     3408.53	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 2- 2	     5396.95	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 2- 3	    15956.76	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 3- 0	     8470.91	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 3- 1	     6700.08	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 3- 2	    11391.92	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 0- 0	     8244.55	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 0- 1	     9609.37	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 0- 2	    16020.53	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 1- 0	     7023.64	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 1- 1	     5386.90	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 1- 2	    10691.28	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 2- 0	     9694.97	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 2- 1	     8294.59	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 2- 2	    13133.36	Ej Spelad	0.10	0.10
 0- 2	 2- 3	 3- 1	    16304.50	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 0- 0	     7555.19	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 0- 1	     8805.89	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 0- 2	    14680.98	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 1- 0	     6436.37	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 1- 1	     4936.48	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 1- 2	     9797.34	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 2- 0	     8884.34	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 2- 1	     7601.04	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 2- 2	    12035.22	Ej Spelad	0.10	0.10
 0- 2	 3- 0	 3- 1	    14941.21	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 0- 1	     7399.71	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 0- 2	    12336.64	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 1- 0	     5408.57	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 1- 1	     4148.20	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 1- 2	     8232.84	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 2- 0	     7465.63	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 2- 1	     6387.26	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 2- 2	    10113.37	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 3- 0	    15873.67	Ej Spelad	0.10	0.10
 0- 2	 3- 1	 3- 1	    12555.31	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 0- 0	     8030.51	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 0- 1	     9359.90	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 0- 2	    15604.62	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 1- 0	     6841.30	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 1- 1	     5247.06	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 1- 2	    10413.73	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 2- 0	     9443.29	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 2- 1	     8079.25	Ej Spelad	0.10	0.10
 0- 2	 3- 2	 3- 1	    15881.22	Ej Spelad	0.10	0.10
 0- 2	 3- 3	 1- 0	    14613.11	Ej Spelad	0.10	0.10
 0- 2	 3- 3	 1- 1	    11207.77	Ej Spelad	0.10	0.10
 0- 2	 4- 0	 1- 1	    14809.44	Ej Spelad	0.10	0.10
 0- 2	 4- 1	 1- 0	    15771.56	Ej Spelad	0.10	0.10
 0- 2	 4- 1	 1- 1	    12096.26	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 0- 0	     6295.12	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 0- 1	     7337.23	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 0- 2	    12232.47	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 1- 0	     5362.90	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 1- 1	     4113.17	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 1- 2	     8163.33	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 2- 0	     7402.60	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 2- 1	     6333.33	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 2- 2	    10027.98	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 3- 0	    15739.64	Ej Spelad	0.10	0.10
 0- 3	 0- 0	 3- 1	    12449.30	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 0- 0	     5781.60	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 0- 1	     6738.69	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 0- 2	    11234.60	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 1- 0	     4925.42	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 1- 1	     3777.64	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 1- 2	     7497.40	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 2- 0	     6798.73	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 2- 1	     5816.69	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 2- 2	     9209.94	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 3- 0	    14455.68	Ej Spelad	0.10	0.10
 0- 3	 0- 1	 3- 1	    11433.74	Ej Spelad	0.10	0.10
 0- 3	 0- 2	 0- 0	     9887.24	Ej Spelad	0.10	0.10
 0- 3	 0- 2	 0- 1	    11524.00	Ej Spelad	0.10	0.10
 0- 3	 0- 2	 1- 0	     8423.08	Ej Spelad	0.10	0.10
 0- 3	 0- 2	 1- 1	     6460.22	Ej Spelad	0.10	0.10
 0- 3	 0- 2	 1- 2	    12821.48	Ej Spelad	0.10	0.10
 0- 3	 0- 2	 2- 0	    11626.66	Ej Spelad	0.10	0.10
 0- 3	 0- 2	 2- 1	     9947.25	Ej Spelad	0.10	0.10
 0- 3	 0- 2	 2- 2	    15750.13	Ej Spelad	0.10	0.10
 0- 3	 0- 3	 1- 0	    16200.14	Ej Spelad	0.10	0.10
 0- 3	 0- 3	 1- 1	    12424.97	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 0- 1	     6918.67	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 0- 2	    11534.66	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 1- 0	     5056.97	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 1- 1	     3878.53	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 1- 2	     7697.65	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 2- 0	     6980.31	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 2- 1	     5972.04	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 2- 2	     9455.92	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 3- 0	    14841.77	Ej Spelad	0.10	0.10
 0- 3	 1- 0	 3- 1	    11739.12	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 0- 0	     4053.88	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 0- 1	     4724.97	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 0- 2	     7877.36	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 1- 0	     3453.56	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 1- 1	     2648.76	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 1- 2	     5256.95	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 1- 3	    11916.57	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 2- 0	     4767.06	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 2- 1	     4078.49	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 2- 2	     6457.73	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 3- 0	    10135.88	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 3- 1	     8016.99	Ej Spelad	0.10	0.10
 0- 3	 1- 1	 3- 2	    13631.02	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 0- 0	     6894.63	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 0- 1	     8035.98	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 0- 2	    13397.41	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 1- 0	     5873.63	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 1- 1	     4504.88	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 1- 2	     8940.75	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 2- 0	     8107.57	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 2- 1	     6936.48	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 2- 2	    10982.98	Ej Spelad	0.10	0.10
 0- 3	 1- 2	 3- 1	    13634.89	Ej Spelad	0.10	0.10
 0- 3	 1- 3	 0- 0	    15203.96	Ej Spelad	0.10	0.10
 0- 3	 1- 3	 1- 0	    12952.47	Ej Spelad	0.10	0.10
 0- 3	 1- 3	 1- 1	     9934.11	Ej Spelad	0.10	0.10
 0- 3	 1- 3	 2- 1	    15296.25	Ej Spelad	0.10	0.10
 0- 3	 2- 0	 0- 0	    10021.11	Ej Spelad	0.10	0.10
 0- 3	 2- 0	 0- 1	    11680.03	Ej Spelad	0.10	0.10
 0- 3	 2- 0	 1- 0	     8537.13	Ej Spelad	0.10	0.10
 0- 3	 2- 0	 1- 1	     6547.69	Ej Spelad	0.10	0.10
 0- 3	 2- 0	 1- 2	    12995.08	Ej Spelad	0.10	0.10
 0- 3	 2- 0	 2- 0	    11784.08	Ej Spelad	0.10	0.10
 0- 3	 2- 0	 2- 1	    10081.94	Ej Spelad	0.10	0.10
 0- 3	 2- 0	 2- 2	    15963.38	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 0- 0	     6712.45	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 0- 1	     7823.65	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 0- 2	    13043.41	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 1- 0	     5718.43	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 1- 1	     4385.85	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 1- 2	     8704.51	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 2- 0	     7893.35	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 2- 1	     6753.20	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 2- 2	    10692.77	Ej Spelad	0.10	0.10
 0- 3	 2- 1	 3- 1	    13274.62	Ej Spelad	0.10	0.10
 0- 3	 2- 2	 0- 0	     8889.54	Ej Spelad	0.10	0.10
 0- 3	 2- 2	 0- 1	    10361.13	Ej Spelad	0.10	0.10
 0- 3	 2- 2	 1- 0	     7573.12	Ej Spelad	0.10	0.10
 0- 3	 2- 2	 1- 1	     5808.33	Ej Spelad	0.10	0.10
 0- 3	 2- 2	 1- 2	    11527.68	Ej Spelad	0.10	0.10
 0- 3	 2- 2	 2- 0	    10453.43	Ej Spelad	0.10	0.10
 0- 3	 2- 2	 2- 1	     8943.49	Ej Spelad	0.10	0.10
 0- 3	 2- 2	 2- 2	    14160.81	Ej Spelad	0.10	0.10
 0- 3	 2- 3	 1- 1	    14134.44	Ej Spelad	0.10	0.10
 0- 3	 3- 0	 1- 1	    12952.60	Ej Spelad	0.10	0.10
 0- 3	 3- 1	 0- 0	    16658.13	Ej Spelad	0.10	0.10
 0- 3	 3- 1	 1- 0	    14191.30	Ej Spelad	0.10	0.10
 0- 3	 3- 1	 1- 1	    10884.26	Ej Spelad	0.10	0.10
 0- 3	 3- 2	 1- 1	    13767.50	Ej Spelad	0.10	0.10
 0- 4	 0- 0	 1- 0	    14257.47	Ej Spelad	0.10	0.10
 0- 4	 0- 0	 1- 1	    10935.01	Ej Spelad	0.10	0.10
 0- 4	 0- 1	 0- 0	    15370.59	Ej Spelad	0.10	0.10
 0- 4	 0- 1	 1- 0	    13094.42	Ej Spelad	0.10	0.10
 0- 4	 0- 1	 1- 1	    10042.99	Ej Spelad	0.10	0.10
 0- 4	 0- 1	 2- 1	    15463.88	Ej Spelad	0.10	0.10
 0- 4	 1- 0	 0- 0	    15781.11	Ej Spelad	0.10	0.10
 0- 4	 1- 0	 1- 0	    13444.15	Ej Spelad	0.10	0.10
 0- 4	 1- 0	 1- 1	    10311.22	Ej Spelad	0.10	0.10
 0- 4	 1- 0	 2- 1	    15876.90	Ej Spelad	0.10	0.10
 0- 4	 1- 1	 0- 0	    10777.39	Ej Spelad	0.10	0.10
 0- 4	 1- 1	 0- 1	    12561.50	Ej Spelad	0.10	0.10
 0- 4	 1- 1	 1- 0	     9181.41	Ej Spelad	0.10	0.10
 0- 4	 1- 1	 1- 1	     7041.84	Ej Spelad	0.10	0.10
 0- 4	 1- 1	 1- 2	    13975.80	Ej Spelad	0.10	0.10
 0- 4	 1- 1	 2- 0	    12673.41	Ej Spelad	0.10	0.10
 0- 4	 1- 1	 2- 1	    10842.81	Ej Spelad	0.10	0.10
 0- 4	 1- 2	 1- 0	    15615.27	Ej Spelad	0.10	0.10
 0- 4	 1- 2	 1- 1	    11976.39	Ej Spelad	0.10	0.10
 0- 4	 2- 1	 1- 0	    15202.66	Ej Spelad	0.10	0.10
 0- 4	 2- 1	 1- 1	    11659.94	Ej Spelad	0.10	0.10
 0- 4	 2- 2	 1- 1	    15441.67	Ej Spelad	0.10	0.10
 1- 0	 0- 0	 0- 0	     1408.84	 3.116	0.17	0.20
 1- 0	 0- 0	 0- 1	     1642.06	 5.347	0.15	0.10
 1- 0	 0- 0	 0- 2	     2737.61	 3.207	0.09	0.10
 1- 0	 0- 0	 0- 3	     7660.60	Ej Spelad	0.10	0.10
 1- 0	 0- 0	 1- 0	     1200.21	 2.439	0.19	0.20
 1- 0	 0- 0	 1- 1	      920.52	 4.769	0.27	0.30
 1- 0	 0- 0	 1- 2	     1826.94	 2.403	0.13	0.10
 1- 0	 0- 0	 1- 3	     4141.35	Ej Spelad	0.10	0.10
 1- 0	 0- 0	 2- 0	     1656.69	 2.650	0.14	0.10
 1- 0	 0- 0	 2- 1	     1417.39	 3.098	0.17	0.20
 1- 0	 0- 0	 2- 2	     2244.24	 1.956	0.09	0.10
 1- 0	 0- 0	 2- 3	     6635.39	Ej Spelad	0.10	0.10
 1- 0	 0- 0	 3- 0	     3522.51	 2.493	0.07	0.10
 1- 0	 0- 0	 3- 1	     2786.13	 3.152	0.09	0.10
 1- 0	 0- 0	 3- 3	    12931.12	Ej Spelad	0.10	0.10
 1- 0	 0- 0	 4- 0	     8974.43	Ej Spelad	0.10	0.10
 1- 0	 0- 0	 4- 1	     7632.10	Ej Spelad	0.10	0.10
 1- 0	 0- 0	 4- 2	    11448.15	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 0- 0	     1293.91	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 0- 1	     1508.11	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 0- 2	     2514.29	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 0- 3	     7035.68	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 1- 0	     1102.30	 7.966	0.21	0.20
 1- 0	 0- 1	 1- 1	      845.43	10.386	0.25	0.30
 1- 0	 0- 1	 1- 2	     1677.91	 5.233	0.15	0.10
 1- 0	 0- 1	 1- 3	     3803.51	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 1- 4	    15465.23	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 2- 0	     1521.54	 5.771	0.16	0.20
 1- 0	 0- 1	 2- 1	     1301.77	 6.745	0.18	0.20
 1- 0	 0- 1	 2- 2	     2061.17	 4.260	0.12	0.10
 1- 0	 0- 1	 2- 3	     6094.11	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 3- 0	     3235.16	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 3- 1	     2558.85	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 3- 2	     4350.73	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 3- 3	    11876.26	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 4- 0	     8242.33	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 4- 1	     7009.51	Ej Spelad	0.10	0.10
 1- 0	 0- 1	 4- 2	    10514.26	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 0- 0	     2212.75	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 0- 1	     2579.05	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 0- 2	     4299.74	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 0- 3	    12031.88	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 1- 0	     1885.07	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 1- 1	     1445.79	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 1- 2	     2869.43	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 1- 3	     6504.48	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 2- 0	     2602.03	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 2- 1	     2226.18	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 2- 2	     3524.85	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 2- 3	    10421.67	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 3- 0	     5532.52	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 3- 1	     4375.95	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 3- 2	     7440.28	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 4- 0	    14095.40	Ej Spelad	0.10	0.10
 1- 0	 0- 2	 4- 1	    11987.12	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 0- 0	     4255.79	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 0- 1	     4960.30	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 0- 2	     8269.70	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 1- 0	     3625.56	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 1- 1	     2780.69	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 1- 2	     5518.78	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 1- 3	    12510.08	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 2- 0	     5004.49	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 2- 1	     4281.62	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 2- 2	     6779.36	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 3- 0	    10640.71	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 3- 1	     8416.29	Ej Spelad	0.10	0.10
 1- 0	 0- 3	 3- 2	    14309.92	Ej Spelad	0.10	0.10
 1- 0	 0- 4	 0- 0	    12997.40	Ej Spelad	0.10	0.10
 1- 0	 0- 4	 0- 1	    15149.02	Ej Spelad	0.10	0.10
 1- 0	 0- 4	 1- 0	    11072.67	Ej Spelad	0.10	0.10
 1- 0	 0- 4	 1- 1	     8492.37	Ej Spelad	0.10	0.10
 1- 0	 0- 4	 2- 0	    15283.98	Ej Spelad	0.10	0.10
 1- 0	 0- 4	 2- 1	    13076.29	Ej Spelad	0.10	0.10
 1- 0	 1- 0	 0- 0	     1328.47	 1.652	0.13	0.10
 1- 0	 1- 0	 0- 1	     1548.39	 1.890	0.13	0.10
 1- 0	 1- 0	 0- 2	     2581.44	 1.701	0.07	0.10
 1- 0	 1- 0	 0- 3	     7223.60	Ej Spelad	0.10	0.10
 1- 0	 1- 0	 1- 0	     1131.74	 1.552	0.14	0.10
 1- 0	 1- 0	 1- 1	      868.01	 1.445	0.16	0.20
 1- 0	 1- 0	 1- 2	     1722.72	 1.274	0.06	0.10
 1- 0	 1- 0	 1- 3	     3905.10	 2.249	0.06	0.10
 1- 0	 1- 0	 1- 4	    15878.28	Ej Spelad	0.10	0.10
 1- 0	 1- 0	 2- 0	     1562.18	 1.874	0.13	0.10
 1- 0	 1- 0	 2- 1	     1336.53	 1.642	0.13	0.10
 1- 0	 1- 0	 2- 3	     6256.87	Ej Spelad	0.10	0.10
 1- 0	 1- 0	 3- 0	     3321.56	 2.644	0.07	0.10
 1- 0	 1- 0	 3- 1	     2627.20	 1.671	0.07	0.10
 1- 0	 1- 0	 4- 0	     8462.47	Ej Spelad	0.10	0.10
 1- 0	 1- 0	 4- 1	     7196.72	Ej Spelad	0.10	0.10
 1- 0	 1- 0	 4- 2	    10795.08	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 0- 0	      907.25	 9.678	0.24	0.20
 1- 0	 1- 1	 0- 1	     1057.44	 8.304	0.21	0.20
 1- 0	 1- 1	 0- 2	     1762.94	 4.981	0.14	0.10
 1- 0	 1- 1	 0- 3	     4933.21	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 1- 0	      772.90	 5.680	0.32	0.30
 1- 0	 1- 1	 1- 1	      592.79	 4.938	0.42	0.40
 1- 0	 1- 1	 1- 2	     1176.50	 2.488	0.20	0.20
 1- 0	 1- 1	 1- 3	     2666.91	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 1- 4	    10843.75	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 2- 0	     1066.86	 4.115	0.23	0.20
 1- 0	 1- 1	 2- 1	      912.76	 3.207	0.27	0.30
 1- 0	 1- 1	 2- 2	     1445.23	 2.025	0.14	0.10
 1- 0	 1- 1	 2- 3	     4273.00	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 2- 4	    12771.53	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 3- 0	     2268.39	 3.871	0.11	0.10
 1- 0	 1- 1	 3- 1	     1794.19	 4.894	0.14	0.10
 1- 0	 1- 1	 3- 3	     8327.28	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 4- 0	     5779.28	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 4- 1	     4914.85	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 4- 2	     7372.28	Ej Spelad	0.10	0.10
 1- 0	 1- 1	 5- 0	    14744.56	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 0- 0	     1543.01	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 0- 1	     1798.44	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 0- 2	     2998.32	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 0- 3	     8390.15	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 1- 0	     1314.51	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 1- 1	     1008.19	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 1- 2	     2000.93	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 1- 3	     4535.74	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 2- 0	     1814.46	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 2- 1	     1552.37	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 2- 2	     2457.97	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 2- 3	     7267.30	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 3- 0	     3857.97	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 3- 1	     3051.47	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 3- 2	     5188.30	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 3- 3	    14162.60	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 4- 0	     9829.09	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 4- 1	     8358.93	Ej Spelad	0.10	0.10
 1- 0	 1- 2	 4- 2	    12538.40	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 0- 0	     3402.62	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 0- 1	     3965.90	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 0- 2	     6611.86	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 1- 0	     2898.74	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 1- 1	     2223.24	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 1- 2	     4412.42	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 1- 3	    10002.17	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 2- 0	     4001.23	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 2- 1	     3423.28	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 2- 2	     5420.29	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 2- 3	    16025.77	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 3- 0	     8507.55	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 3- 1	     6729.06	Ej Spelad	0.10	0.10
 1- 0	 1- 3	 3- 2	    11441.19	Ej Spelad	0.10	0.10
 1- 0	 1- 4	 0- 0	    11097.78	Ej Spelad	0.10	0.10
 1- 0	 1- 4	 0- 1	    12934.93	Ej Spelad	0.10	0.10
 1- 0	 1- 4	 1- 0	     9454.36	Ej Spelad	0.10	0.10
 1- 0	 1- 4	 1- 1	     7251.18	Ej Spelad	0.10	0.10
 1- 0	 1- 4	 1- 2	    14391.27	Ej Spelad	0.10	0.10
 1- 0	 1- 4	 2- 0	    13050.17	Ej Spelad	0.10	0.10
 1- 0	 1- 4	 2- 1	    11165.14	Ej Spelad	0.10	0.10
 1- 0	 2- 0	 0- 3	    12194.80	Ej Spelad	0.10	0.10
 1- 0	 2- 0	 2- 3	    10562.78	Ej Spelad	0.10	0.10
 1- 0	 2- 0	 4- 0	    14286.26	Ej Spelad	0.10	0.10
 1- 0	 2- 0	 4- 1	    12149.42	Ej Spelad	0.10	0.10
 1- 0	 2- 1	 0- 0	     1502.24	 5.845	0.16	0.20
 1- 0	 2- 1	 0- 1	     1750.92	 5.015	0.14	0.10
 1- 0	 2- 1	 0- 2	     2919.10	 3.008	0.08	0.10
 1- 0	 2- 1	 0- 3	     8168.46	Ej Spelad	0.10	0.10
 1- 0	 2- 1	 1- 0	     1279.78	 3.431	0.19	0.20
 1- 0	 2- 1	 1- 1	      981.55	 2.982	0.25	0.20
 1- 0	 2- 1	 1- 2	     1948.06	 1.502	0.08	0.10
 1- 0	 2- 1	 1- 3	     4415.89	Ej Spelad	0.10	0.10
 1- 0	 2- 1	 2- 0	     1766.52	 2.485	0.13	0.10
 1- 0	 2- 1	 2- 1	     1511.35	 1.937	0.13	0.10
 1- 0	 2- 1	 2- 3	     7075.28	Ej Spelad	0.10	0.10
 1- 0	 2- 1	 3- 0	     3756.03	 2.338	0.06	0.10
 1- 0	 2- 1	 3- 1	     2970.84	 2.956	0.08	0.10
 1- 0	 2- 1	 3- 3	    13788.38	Ej Spelad	0.10	0.10
 1- 0	 2- 1	 4- 0	     9569.38	Ej Spelad	0.10	0.10
 1- 0	 2- 1	 4- 1	     8138.06	Ej Spelad	0.10	0.10
 1- 0	 2- 1	 4- 2	    12207.09	Ej Spelad	0.10	0.10
